142.545223
143.113656
143.108908
142.788393
142.567634
142.603913
142.635540
142.323176
142.865990
142.830565
142.698875
143.046488
142.802688
142.812856
142.166880
142.717162
142.535544
142.783767
142.567458
142.803317
142.866666
142.994379
142.325136
142.864989
142.889034
142.615526
143.081167
142.703848
143.196460
142.634683
143.181731
142.272914
142.515861
142.300116
142.888628
142.333823
142.777550
142.086733
142.427745
143.295726
142.854026
143.260309
142.913583
142.349084
142.973474
142.225055
142.462517
142.276312
143.001505
142.098300
