0.043008
0.122955
0.166930
0.194996
0.213371
0.228407
0.242137
0.253906
0.261719
0.267792
0.276799
0.281228
0.284673
0.289735
0.294108
0.297214
0.299720
0.302476
0.303787
0.306560
0.306149
0.311066
0.313656
0.315951
0.314511
0.318012
0.317518
0.319485
0.324163
0.321474
0.323713
0.324702
0.327630
0.326558
0.328408
0.328947
0.330487
0.329070
0.329909
0.331631
0.332604
0.334910
0.335443
0.334337
0.336860
0.335048
0.335932
0.337004
0.336371
0.337632
0.337993
0.337416
0.340277
0.339094
0.338399
0.338744
0.339638
0.340605
0.341927
0.343205
0.342716
0.343267
0.342572
0.342922
0.345756
0.345423
0.346139
0.345211
0.344678
0.346028
